348244.000,5982672.000,1112.220
348246.000,5982672.000,1111.970
348248.000,5982672.000,1112.010
348250.000,5982672.000,1111.950
348252.000,5982672.000,1112.050
348254.000,5982672.000,1111.950
348256.000,5982672.000,1111.860
348258.000,5982672.000,1111.670
348260.000,5982672.000,1111.610
348262.000,5982672.000,1111.580
348264.000,5982672.000,1111.540
348266.000,5982672.000,1111.360
348268.000,5982672.000,1111.230
348270.000,5982672.000,1111.610
348272.000,5982672.000,1111.880
348274.000,5982672.000,1112.110
348276.000,5982672.000,1112.240
348278.000,5982672.000,1112.200
348280.000,5982672.000,1112.160
348282.000,5982672.000,1112.220
348284.000,5982672.000,1112.280
348286.000,5982672.000,1112.170
348288.000,5982672.000,1111.780
348290.000,5982672.000,1111.770
348292.000,5982672.000,1111.860
348294.000,5982672.000,1111.940
348296.000,5982672.000,1112.000
348298.000,5982672.000,1111.950
348300.000,5982672.000,1111.990
348302.000,5982672.000,1111.900
348304.000,5982672.000,1111.890
348306.000,5982672.000,1111.850
348308.000,5982672.000,1111.810
348310.000,5982672.000,1111.810
348312.000,5982672.000,1111.810
348314.000,5982672.000,1111.810
348188.000,5982674.000,1118.210
348190.000,5982674.000,1118.510
348192.000,5982674.000,1119.030
348194.000,5982674.000,1119.310
348196.000,5982674.000,1119.700
348198.000,5982674.000,1119.370
348200.000,5982674.000,1119.320
348202.000,5982674.000,1113.230
348204.000,5982674.000,1113.170
348206.000,5982674.000,1113.050
348208.000,5982674.000,1113.030
348210.000,5982674.000,1113.150
348212.000,5982674.000,1113.230
348214.000,5982674.000,1113.350
348216.000,5982674.000,1113.350
348218.000,5982674.000,1113.300
348220.000,5982674.000,1113.340
348222.000,5982674.000,1113.420
348224.000,5982674.000,1113.390
348226.000,5982674.000,1113.130
348228.000,5982674.000,1112.110
348230.000,5982674.000,1111.600
348232.000,5982674.000,1111.440
348234.000,5982674.000,1111.380
348236.000,5982674.000,1111.430
348238.000,5982674.000,1111.580
348240.000,5982674.000,1112.290
348242.000,5982674.000,1112.480
348244.000,5982674.000,1112.300
348246.000,5982674.000,1112.140
348248.000,5982674.000,1112.030
348250.000,5982674.000,1112.050
348252.000,5982674.000,1111.970
348254.000,5982674.000,1111.910
348256.000,5982674.000,1111.760
348258.000,5982674.000,1111.520
348260.000,5982674.000,1111.320
348262.000,5982674.000,1111.530
348264.000,5982674.000,1111.440
348266.000,5982674.000,1111.220
348268.000,5982674.000,1111.150
348270.000,5982674.000,1111.460
348272.000,5982674.000,1112.050
348274.000,5982674.000,1112.250
348276.000,5982674.000,1112.350
348278.000,5982674.000,1112.140
348280.000,5982674.000,1112.060
348282.000,5982674.000,1112.530
348284.000,5982674.000,1112.260
348286.000,5982674.000,1112.150
348288.000,5982674.000,1111.630
348290.000,5982674.000,1111.820
348292.000,5982674.000,1111.920
348294.000,5982674.000,1111.920
348296.000,5982674.000,1111.880
348298.000,5982674.000,1111.950
348300.000,5982674.000,1111.900
348302.000,5982674.000,1111.900
348304.000,5982674.000,1111.840
348306.000,5982674.000,1111.820
348308.000,5982674.000,1111.810
348310.000,5982674.000,1111.810
348312.000,5982674.000,1111.810
348314.000,5982674.000,1111.810
348316.000,5982674.000,1111.820
348322.000,5982674.000,1112.200
348324.000,5982674.000,1112.200
348182.000,5982676.000,1118.520
348184.000,5982676.000,1118.450
348186.000,5982676.000,1118.290
348188.000,5982676.000,1118.190
348190.000,5982676.000,1118.230
348192.000,5982676.000,1118.600
348194.000,5982676.000,1119.180
348196.000,5982676.000,1119.040
348198.000,5982676.000,1119.270
348200.000,5982676.000,1117.740
348202.000,5982676.000,1113.220
348204.000,5982676.000,1113.280
348206.000,5982676.000,1113.130
348208.000,5982676.000,1113.160
348210.000,5982676.000,1113.310
348212.000,5982676.000,1113.440
348214.000,5982676.000,1113.330
348216.000,5982676.000,1113.360
348218.000,5982676.000,1113.140
348220.000,5982676.000,1113.340
348222.000,5982676.000,1113.540
348224.000,5982676.000,1113.020
348226.000,5982676.000,1112.000
348228.000,5982676.000,1111.760
348230.000,5982676.000,1111.690
348232.000,5982676.000,1111.400
348234.000,5982676.000,1111.400
348236.000,5982676.000,1111.730
348238.000,5982676.000,1111.580
348240.000,5982676.000,1112.230
348242.000,5982676.000,1112.190
348244.000,5982676.000,1112.480
348246.000,5982676.000,1112.320
348248.000,5982676.000,1112.020
348250.000,5982676.000,1112.040
348252.000,5982676.000,1111.900
348254.000,5982676.000,1111.940
348256.000,5982676.000,1111.810
348258.000,5982676.000,1111.330
348260.000,5982676.000,1111.670
348262.000,5982676.000,1111.490
348264.000,5982676.000,1111.540
348266.000,5982676.000,1111.170
348268.000,5982676.000,1111.250
348270.000,5982676.000,1111.350
348272.000,5982676.000,1112.040
348274.000,5982676.000,1112.230
348276.000,5982676.000,1112.400
348278.000,5982676.000,1112.110
348280.000,5982676.000,1112.060
348282.000,5982676.000,1112.180
348284.000,5982676.000,1112.060
348286.000,5982676.000,1112.030
348288.000,5982676.000,1111.800
348290.000,5982676.000,1111.850
348292.000,5982676.000,1112.060
348294.000,5982676.000,1111.770
348296.000,5982676.000,1111.930
348298.000,5982676.000,1111.990
348300.000,5982676.000,1111.970
348302.000,5982676.000,1111.780
348304.000,5982676.000,1111.820
348306.000,5982676.000,1111.790
348308.000,5982676.000,1111.720
348310.000,5982676.000,1111.800
348312.000,5982676.000,1111.810
348314.000,5982676.000,1111.820
348316.000,5982676.000,1111.900
348318.000,5982676.000,1112.030
348320.000,5982676.000,1112.140
348322.000,5982676.000,1112.200
348324.000,5982676.000,1112.200
348326.000,5982676.000,1112.200
348180.000,5982678.000,1118.610
348182.000,5982678.000,1118.570
348184.000,5982678.000,1118.460
348186.000,5982678.000,1118.310
348188.000,5982678.000,1118.200
348190.000,5982678.000,1118.070
348192.000,5982678.000,1118.020
348194.000,5982678.000,1118.750
348196.000,5982678.000,1119.100
348198.000,5982678.000,1119.070
348200.000,5982678.000,1117.600
348202.000,5982678.000,1113.230
348204.000,5982678.000,1113.210
348206.000,5982678.000,1113.170
348208.000,5982678.000,1113.280
348210.000,5982678.000,1113.390
348212.000,5982678.000,1113.520
348214.000,5982678.000,1113.500
348216.000,5982678.000,1113.310
348218.000,5982678.000,1113.260
348220.000,5982678.000,1113.450
348222.000,5982678.000,1113.500
